addr	serial	name	sido_	gu	sido
충청남도 천안시 동남구 목천읍 도장1길 73	S120000760	도장초등학교	충청남도	천안시	충남
경기도 포천시 군내면 솔밭길 12-1	S090004210	청성초등학교	경기도	포천시	경기
경상남도 합천군 가야면 가조가야로 2863	S160003920	합천가야초등학교	경상남도	합천군	경남
세종특별자치시  장군면 태산길 50-1	S080000041	의랑초등학교	세종특별자치시	세종시	세종
전라북도 김제시 콩쥐팥쥐로 306-56	S130000707	김제북초등학교	전라북도	김제시	전북
전라북도 군산시 개정면 동정1길 5	S130000571	개정초등학교	전라북도	군산시	전북
경기도 파주시 월롱면 월롱초교길 40	S090003904	월롱초등학교	경기도	파주시	경기
전라남도 신안군 비금면 유옥우길 21-4	S140001253	비금초등학교	전라남도	신안군	전남
경기도 이천시 설성면 설성로 165-25	S090003793	장천초등학교	경기도	이천시	경기
경상북도 경주시 임해로 116	S150001240	화랑초등학교	경상북도	경주시	경북
충청북도 청주시 상당구 미원면 단재로 2482	S110000848	미원초등학교	충청북도	청주시	충북
충청남도 논산시 연산면 선비로 726	S120000461	백석초등학교	충청남도	논산시	충남
부산광역시 강서구 공항로339번길 260	S020001268	배영초등학교	부산광역시	강서구	부산
광주광역시 광산구 동곡로 151-17	S050000434	동곡초등학교	광주광역시	광산구	광주
경상남도 진주시 미천면 안간길 18-8	S160002021	미천초등학교	경상남도	진주시	경남
부산광역시 서구 천해로13번길 16-9	S020002091	부산알로이시오초등학교	부산광역시	서구	부산
전라북도 정읍시 입암면 정읍남로 766	S130001611	대흥초등학교	전라북도	정읍시	전북
충청남도 예산군 고덕면 황금뜰로 203	S120000693	고덕초등학교	충청남도	예산군	충남
강원도 강릉시 성산면 구산길 15	S100000607	성산초등학교	강원도	강릉시	강원
인천광역시 옹진군 백령면 백령로316번길 91	S040000455	백령초등학교	인천광역시	옹진군	인천
전라남도 화순군 도곡면 천암1길 71	S140002272	도곡초등학교	전라남도	화순군	전남
전라남도 완도군 완도읍 청해진로 1374	S140001878	청해초등학교	전라남도	완도군	전남
충청북도 청주시 청원구 내수읍 세교초정로 171	S110000856	비상초등학교	충청북도	청주시	충북
강원도 원주시 소초면 하초구길 6	S100001402	흥양초등학교	강원도	원주시	강원
충청남도 아산시 인주면 인주로 129	S120000596	금성초등학교	충청남도	아산시	충남
경기도 양평군 단월면 보룡길 65	S090003253	양평단월초등학교	경기도	양평군	경기
충청남도 보령시 청라면 대청로 759	S120001116	청보초등학교	충청남도	보령시	충남
전라남도 구례군 마산면 화엄사로 136	S140000653	청천초등학교	전라남도	구례군	전남
전라남도 광양시 봉강면 조양길 42	S140000574	봉강초등학교	전라남도	광양시	전남
전라북도 전주시 덕진구 팔과정로 181	S130001474	전주팔복초등학교	전라북도	전주시	전북
경상남도 거창군 가조면 가조가야로 1087	S160000930	가조초등학교	경상남도	거창군	경남
충청북도 음성군 원남면 보천로65번길 22	S110000654	원남초등학교	충청북도	음성군	충북
전라북도 군산시 요죽5길 42	S130002690	새만금초등학교	전라북도	군산시	전북
경기도 남양주시 조안면 북한강로229번길 20	S090001652	조안초등학교	경기도	남양주시	경기
경기도 안성시 대덕면 미륵로 16	S090002942	명덕초등학교	경기도	안성시	경기
전남 순천시 별량면 별량길 58	S140001113	별량초등학교	전남	순천시	전남
강원도 춘천시 서면 박사로 1348	S100001862	서상초등학교	강원도	춘천시	강원
경상북도 영주시 봉현면 소백로1623번길 6	S150002677	봉현초등학교	경상북도	영주시	경북
경기도 안성시 금광면 외개산길 42	S090002927	개산초등학교	경기도	안성시	경기
충청북도 청주시 상당구 문의면 문의시내1길 28-23	S110000843	문의초등학교	충청북도	청주시	충북
충청남도 논산시 연무읍 득안대로 527	S120000482	연무초등학교	충청남도	논산시	충남
광주광역시 북구 밤실로208번길 55	S050000254	삼정초등학교	광주광역시	북구	광주
충청남도 아산시 염치읍 염치로 49	S120000624	염티초등학교	충청남도	아산시	충남
경기도 광주시 곤지암읍 상탑길 9	S090001298	만선초등학교	경기도	광주시	경기
경상북도 상주시 북상주로 591-14	S150002063	백원초등학교	경상북도	상주시	경북
제주특별자치도 제주시 구좌읍 일주동로 3378	S170000210	하도초등학교	제주특별자치도	제주시	제주
경기도 양평군 양평읍 원덕흑천길 180	S090003262	원덕초등학교	경기도	양평군	경기
전라남도 담양군 고서면 원등1길 7	S140000783	고서초등학교	전라남도	담양군	전남
전라남도 목포시 청호로 11	S140000869	목포중앙초등학교	전라남도	목포시	전남
전라남도 화순군 동면 충의로 789	S140002273	동면초등학교	전라남도	화순군	전남
충청남도 태안군 원북면 대기길 12-21	S120001145	대기초등학교	충청남도	태안군	충남
울산광역시 남구 여천로 31	S070000205	여천초등학교	울산광역시	남구	울산
강원도 인제군 서화면 금강로 1490	S100001507	서화초등학교	강원도	인제군	강원
경기도 양평군 서종면 명덕길 10	S090006972	정배초등학교	경기도	양평군	경기
경상남도 밀양시 삼랑진읍 만어로 11	S160001518	삼랑진초등학교	경상남도	밀양시	경남
경기도 가평군 가평읍 각담말길 15	S090000881	가평마장초등학교	경기도	가평군	경기
강원도 강릉시 사천면 미노길 46	S100000596	사천초등학교	강원도	강릉시	강원
경기도 남양주시 화도읍 북한강로 1506	S090001609	금남초등학교	경기도	남양주시	경기
경상북도 김천시 어모면 어모문화1길 14	S150001705	아천초등학교	경상북도	김천시	경북
제주특별자치도 제주시 구좌읍 종달로7길 5	S170000205	종달초등학교	제주특별자치도	제주시	제주
전라북도 완주군 구이면 구이로 1357	S130001064	구이초등학교	전라북도	완주군	전북
제주특별자치도 서귀포시 성산읍 일주동로 5104	S170000323	신산초등학교	제주특별자치도	서귀포시	제주
충청북도 청주시 흥덕구 강내면 태성탑연로 117	S110000816	강내초등학교	충청북도	청주시	충북
전라남도 완도군 노화읍 신목길 102	S140001844	노화북초등학교	전라남도	완도군	전남
충청북도 진천군 이월면 진광로 398	S110000795	학성초등학교	충청북도	진천군	충북
제주특별자치도 제주시 구좌읍 중산간동로 2218-3	S170000191	송당초등학교	제주특별자치도	제주시	제주
충청남도 천안시 서북구 입장면 성진로 858	S120000783	양대초등학교	충청남도	천안시	충남
충청남도 홍성군 금마면 광금북로 484	S120001220	금마초등학교	충청남도	홍성군	충남
경상북도 문경시 중앙초등길 9	S150001843	점촌중앙초등학교	경상북도	문경시	경북
충청남도 논산시 연산면 선비로293번길 29-5	S120000495	청동초등학교	충청남도	논산시	충남
경상북도 경주시 내남면 경덕로 286	S150001159	내남초등학교	경상북도	경주시	경북
경기도 김포시 대곶면 대곶로331번길 10	S090001518	석정초등학교	경기도	김포시	경기
충청남도 홍성군 갈산면 갈산로 135	S120001210	갈산초등학교	충청남도	홍성군	충남
경상남도 김해시 칠산로413번길 16-2	S160001211	칠산초등학교	경상남도	김해시	경남
경상북도 포항시 북구 흥해읍 죽천길185번길 30	S150003638	죽천초등학교	경상북도	포항시	경북
경상남도 고성군 하이면 남일로 423	S160001090	하이초등학교	경상남도	고성군	경남
경상남도 진주시 일반성면 동부로 2060	S160002001	반성초등학교	경상남도	진주시	경남
충청남도 공주시 공주고담길 19	S120000296	공주금학초등학교	충청남도	공주시	충남
전라남도 영광군 묘량면 동삼로2길 26	S140003499	묘량중앙초등학교	전라남도	영광군	전남
경상북도 의성군 의성읍 문소1길 24	S150003223	의성남부초등학교	경상북도	의성군	경북
경기도 화성시 매송면 푸른들판로 1970-16	S090004319	송라초등학교	경기도	화성시	경기
전라북도 익산시 오산면 오산로 38	S130001169	오산초등학교	전라북도	익산시	전북
충청남도 청양군 대치면 칠갑산로 514	S120000842	수정초등학교	충청남도	청양군	충남
전라남도 완도군 보길면 중리1길 6-18	S140001849	보길동초등학교	전라남도	완도군	전남
강원도 원주시 소초면 버덩마을길 7	S100001344	둔둔초등학교	강원도	원주시	강원
제주특별자치도 서귀포시 표선면 일주동로6285번길 8	S170000292	가마초등학교	제주특별자치도	서귀포시	제주
전라북도 임실군 관촌면 사선6길 11	S130001311	관촌초등학교	전라북도	임실군	전북
경상북도 성주군 초전면 대장1길 68	S150002244	초전초등학교	경상북도	성주군	경북
충청남도 논산시 벌곡면 대둔로 821-8	S120000462	벌곡초등학교	충청남도	논산시	충남
경기도 김포시 대곶면 수남로21번길 24	S090001519	수남초등학교	경기도	김포시	경기
대전광역시 유성구 진잠옛로 165	S060000547	학하초등학교	대전광역시	유성구	대전
대전광역시 중구 솔밭로16번길 17	S060000286	대전대신초등학교	대전광역시	중구	대전
강원도 춘천시 동면 가산로 52	S100001818	가산초등학교	강원도	춘천시	강원
광주광역시 북구 하서로 985	S050001440	광주북초등학교	광주광역시	북구	광주
제주특별자치도 서귀포시 남원읍 한신로 213	S170000330	의귀초등학교	제주특별자치도	서귀포시	제주
충청남도 부여군 홍산면 홍산로111번길 7	S120000577	홍산초등학교	충청남도	부여군	충남
전라남도 담양군 창평면 의병로	S140000803	창평초등학교	전라남도	담양군	전남
강원도 강릉시 경포로475번길 23-11	S100000568	경포대초등학교	강원도	강릉시	강원
전라남도 영암군 학산면 영산로 58	S140001757	독천초등학교	전라남도	영암군	전남
전라남도 무안군 현경면 황토길 17	S140000967	현경초등학교	전라남도	무안군	전남
경상북도 칠곡군 왜관읍 매원1길 5-32	S150003456	매원초등학교	경상북도	칠곡군	경북
경기도 용인시 처인구 원삼면 원양로 603	S090003554	좌항초등학교	경기도	용인시	경기
경상북도 영천시 임고면 포은로 491-2	S150002811	임고초등학교	경상북도	영천시	경북
전라북도 완주군 소양면 명덕로 38	S130001079	소양서초등학교	전라북도	완주군	전북
세종특별자치시  연기면 눌왕길 8-45	S080000046	수왕초등학교	세종특별자치시	세종시	세종
전라북도 군산시 성산면 동군산로 39	S130000613	성산초등학교	전라북도	군산시	전북
경기도 안산시 단원구 대남로 298	S090002727	대남초등학교	경기도	안산시	경기
강원도 태백시 보드미길 26	S100001979	장성초등학교	강원도	태백시	강원
강원도 동해시 동해역길 25	S100000791	송정초등학교	강원도	동해시	강원
광주광역시 광산구 평동로 741	S050000491	평동초등학교	광주광역시	광산구	광주
경상북도 경주시 강동면 양동마을길 109	S150001201	양동초등학교	경상북도	경주시	경북
전라남도 광양시 광양읍 해광로 583	S140000577	세풍초등학교	전라남도	광양시	전남
